,eventid,iyear,imonth,iday,extended,country_txt,city,latitude,longitude,location,summary,crit1,crit2,crit3,alternative_txt,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,gname,guncertain1,nperps,nperpcap,claimed,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weapdetail,nkill,nkillter,nwound,property,addnotes,scite1,scite2,scite3,related
1354,201505030021,2015,5,3,0,Ukraine,Shyrokyne,47.098835,37.81987,,"05/03/2015: Assailants fired projectiles at Ukrainian soldiers near Shyrokyne town, Donetsk oblast, Ukraine. There were no reported casualties in the attack. This incident was one of nine related attacks on Ukrainian soldiers near Shyrokyne on the same day. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,4.0,Rifle/Shotgun (non-automatic),"Several 152-mm self-propelled artillery shells, mortars, automatic grenade launchers, and sniper rifles were used in the attack.",0.0,0.0,0.0,-9,,"""Ukraine: Mediators set new peace talks as fighting reignites in east,"" Los Angeles Times, May 4, 2015.","""22:58ATO forces in Shyrokyno being shelled from mortars, howitzers; casualties reported,"" UNIAN, May 3, 2015.",,"201505030014, 201505030015, 201505030016, 201505030017, 201505030018, 201505030019, 201505030020, 201505030021, 201505030022"
1355,201505030022,2015,5,3,0,Ukraine,Shyrokyne,47.098835,37.81987,,"05/03/2015: Assailants fired projectiles at Ukrainian soldiers near Shyrokyne town, Donetsk oblast, Ukraine. There were no reported casualties in the attack. This incident was one of nine related attacks on Ukrainian soldiers near Shyrokyne on the same day. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,4.0,Rifle/Shotgun (non-automatic),"Several 152-mm self-propelled artillery shells, mortars, automatic grenade launchers, and sniper rifles were used in the attack.",0.0,0.0,0.0,-9,,"""Ukraine: Mediators set new peace talks as fighting reignites in east,"" Los Angeles Times, May 4, 2015.","""22:58ATO forces in Shyrokyno being shelled from mortars, howitzers; casualties reported,"" UNIAN, May 3, 2015.",,"201505030014, 201505030015, 201505030016, 201505030017, 201505030018, 201505030019, 201505030020, 201505030021, 201505030022"
1356,201505050003,2015,5,5,0,Ukraine,Troitske,48.536429,38.375522,,"05/05/2015: Assailants fired mortars that landed and detonated in Troitske village, Luhansk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to the Luhansk People's Republic.",1,1,1,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Troitske Town,Town,Luhansk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Multiple 120-mm mortars were used in the attack.,0.0,0.0,0.0,-9,,"""Ukrainian governor says village in Luhansk Region comes under heavy rebel attack,"" UNIAN, May 5, 2015.",,,
1357,201505050018,2015,5,5,0,Ukraine,Avdiivka,48.143208,37.753361,,"05/05/2015: An explosive device detonated targeting a Ukrainian armored vehicle near Avdiivka town, Donetsk oblast, Ukraine. At least four soldiers were killed in the attack. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Armed Forces of Ukraine,Vehicle,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,8.0,Landmine,,,,,A roadside landmine was used in the attack.,4.0,0.0,0.0,1,,"""Five Ukrainian soldiers killed, 12 wounded in past day: Kiev,"" Agence France Presse -- English, May 6, 2015.","""13:14Six Ukrainian soldiers die amid upsurge in hostilities,"" UNIAN, May 6, 2015.",,
1358,201505050019,2015,5,5,0,Ukraine,Horlivka,48.383178,38.138768,The incident occurred near Horlivka and Svitlodarsk,"05/05/2015: Assailants ambushed a Ukrainian armored personnel carrier near Horlivka area, Donetsk oblast, Ukraine. One soldier was killed in the attack. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,9,Unknown,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Armed Forces of Ukraine,Vehicle,Donetsk People's Republic,0.0,-99.0,0.0,0.0,13,Unknown,,,,,,,,1.0,0.0,0.0,0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Five Ukrainian soldiers killed, 12 wounded in past day: Kiev,"" Agence France Presse -- English, May 6, 2015.","""13:14Six Ukrainian soldiers die amid upsurge in hostilities,"" UNIAN, May 6, 2015.","""Ukraine reports five servicemen killed in east in past 24 hours,"" 5 Kanal Television, May 6, 2015.",
1359,201505060013,2015,5,6,0,Ukraine,Stanytsia Luhanska,48.660713,39.470314,,"05/06/2015: Assailants opened fire on Ukrainian soldiers near Stanytsia Luhanska town, Luhansk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to the Luhansk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Soldiers,Luhansk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,"Antiaircraft guns, automatic grenade launchers, and small arms were used in the attack.",0.0,0.0,0.0,-9,,"""11:00ATO: Situation in Donbas worsens, militants using heavy artillery widely,"" UNIAN, May 6, 2015.","""Ukraine reports five servicemen killed in east in past 24 hours,"" 5 Kanal Television, May 6, 2015.",,
1360,201505110089,2015,5,11,0,Ukraine,Shchastya,48.736645,39.226653999999996,,"05/11/2015: Assailants fired grenade launchers and firearms at Ukrainian soldiers near Shchastya town, Luhansk oblast, Ukraine. One Ukrainian soldier was wounded in the attack. No group claimed responsibility for the incident.",1,1,0,Insurgency/Guerilla Action,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Armed Forces of Ukraine,Roadblock,Unknown,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,Automatic grenade launchers and small arms were used in the attack.,0.0,0.0,1.0,0,,"""Ukrainian serviceman injured in Shchastya - Luhansk governor,"" Interfax, May 12, 2015.",,,
1361,201505120093,2015,5,12,0,Ukraine,Odessa,46.482896000000004,30.725419,,"05/12/2015: An explosive device planted near a gas pipeline was discovered and defused in Odessa city, Odessa oblast, Ukraine. No group claimed responsibility for the incident.",1,1,1,,0,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Unknown,Gas Pipeline,Unknown,0.0,-99.0,0.0,0.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,0.0,0.0,0.0,0,,"""Newly Independent States,"" Russia & CIS Military Daily, May 13, 2015.","""Ukrainian law enforcers detain suspected saboteurs, finds arms caches,"" BBC Monitoring Kiev Unit Supplied by BBC Worldwide Monitoring, May 16, 2015.","""Ukraine: Odessa Region media highlights 9-15 May 15,"" BBC Monitoring, May 15, 2015.",
1362,201505130049,2015,5,13,0,Ukraine,Odessa,46.492644,30.703034000000002,"The incident occurred near Malovskoho street, Slobodka neighborhood","05/13/2015: An explosive device detonated targeting railway tracks on a bridge near Malovskoho street, Slobodka neighborhood, Odessa city, Odessa oblast, Ukraine. There were no reported casualties in the blast. No group claimed responsibility for the incident.",1,1,1,,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Unknown,Railway Tracks,Unknown,0.0,-99.0,0.0,0.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,0.0,0.0,0.0,1,,"""No one hurt as bomb explodes in Odesa utility hole overnight,"" Interfax-Ukraine, May 14, 2015.","""Blast damages railway tracks in Ukraine's Odessa,"" ICTV, May 13, 2015.","""Blast rocks Ukraine's Odessa,"" 5 Kanal Television, May 14, 2015.",
1363,201505130051,2015,5,13,0,Ukraine,Odessa,46.49272,30.704896,The incident occurred at Oleksiyivska square,"05/13/2015: An explosive device detonated in a utility hole on Oleksiyivska square, Odessa city, Odessa oblast, Ukraine. There were no reported casualties in the blast. No group claimed responsibility for the incident.",1,1,1,,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Unknown,Unknown,0.0,-99.0,0.0,0.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,0.0,0.0,0.0,1,,"""No one hurt as bomb explodes in Odesa utility hole overnight,"" Interfax-Ukraine, May 14, 2015.","""Blast rocks Ukraine's Odessa,"" 5 Kanal Television, May 14, 2015.",,
1364,201505160057,2015,5,16,0,Ukraine,Zolote,48.694492,38.50779,,"05/16/2015: Assailants fired projectiles that landed and detonated in a residential area in Zolote, Luhansk oblast, Ukraine. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Luhansk People's Republic.",1,1,1,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Zolote Town,Town,Luhansk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Fragmentation grenades fired from an SPG-9 grenade launcher were used in the attack.,0.0,0.0,0.0,-9,,"""22:56Militants shell residential area in town of Zolote,"" UNIAN, May 16, 2015.",,,
1365,201505170039,2015,5,17,0,Ukraine,Popasna,48.635265000000004,38.380325,,"05/17/2015: An explosive device detonated targeting a Ukrainian military armored personnel carrier near Popasna town, Luhansk oblast, Ukraine. Four soldiers were killed and one was wounded in the incident. No group claimed responsibility for the incident.",1,1,0,Insurgency/Guerilla Action,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Armed Forces of Ukraine,Vehicle,Unknown,0.0,-99.0,0.0,0.0,6,Explosives,8.0,Landmine,,,,,A roadside landmine was used in the attack.,4.0,0.0,1.0,1,,"""Four killed as military vehicle hits landmine in eastern Ukraine,"" Xinhua News Agency, May 18, 2015.",,,
1366,201505170040,2015,5,17,0,Ukraine,Svitlodarsk,48.434017,38.221252,,"05/17/2015: Assailants fired projectiles at Ukrainian soldiers near Svitlodarsk town, Donetsk oblast, Ukraine. Two Ukrainian soldiers were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Mortars were used in the attack.,2.0,0.0,0.0,-9,,"""Ukraine Says 3 More Soldiers Killed By Rebel Attacks In East,"" Radio Free Europe, May 17, 2015.","""Three Ukrainian servicemen killed, 17 wounded in past 24 hours in east - Ukrainian military,"" Reuters UK, May 17, 2015.",,
1367,201505190034,2015,5,19,0,Ukraine,Pisky,48.064426,37.673248,,"05/19/2015: Assailants fired projectiles that landed and detonated in Pisky village, Donetsk oblast, Ukraine. Two civilians were wounded in the attack. No group claimed responsibility for the incident.",1,1,1,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Pisky Town,Town,Unknown,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Artillery was used in the attack.,0.0,0.0,2.0,-9,,"""Two Ukrainian pensioners wounded in shelling in Donetsk Region - police,"" Interfax-Ukraine, May 19, 2015.",,,
1368,201505190035,2015,5,19,0,Ukraine,Shyrokyne,47.098835,37.81987,,"05/19/2015: Assailants fired mortars at Shyrokyne town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",1,1,1,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Shyrokyne Town,Town,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Mortars were used in the attack.,0.0,0.0,0.0,-9,,"""Kyiv claims trend towards broader hostilities in Donetsk area,"" Interfax, May 19, 2015.",,,
1369,201505190036,2015,5,19,0,Ukraine,Vodyane,48.098675,37.663422,,"05/19/2015: Assailants fired mortars at Vodyane town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",1,1,1,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Vodyane Town,Town,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Mortars were used in the attack.,0.0,0.0,0.0,-9,,"""Kyiv claims trend towards broader hostilities in Donetsk area,"" Interfax, May 19, 2015.",,,
1370,201505190046,2015,5,19,0,Ukraine,Unknown,48.574040999999994,39.307815000000005,,"05/19/2015: Multiple explosive devices detonated targeting Ukrainian soldiers as they were retrieving wounded soldiers in Luhansk oblast, Ukraine. An unknown number of soldiers were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Luhansk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Soldiers,Luhansk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,8.0,Landmine,,,,,Multiple landmines were used in the attack.,,0.0,0.0,0,,"""16:16Ukrainian soldiers killed in militant ambush in Luhansk region (Video),"" UNIAN, May 20, 2015.",,,
1371,201505210020,2015,5,21,0,Ukraine,Avdiivka,48.143208,37.753361,The incident occurred at the Avdiivka Coke Plant,"05/21/2015: Assailants fired projectiles that landed and detonated at the Avdiivka Coke and Chemical Plant in Avdiivka town, Donetsk oblast, Ukraine. One civilian was killed and two were wounded. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",1,1,1,,1,0,3,Bombing/Explosion,1,Business,5.0,Industrial/Textiles/Factory,Metinvest,Avdiivka Coke and Chemical Plant,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Multiple 120 mm mortars were used in the attack.,1.0,0.0,2.0,1,,"""Fresh fighting erupts in east Ukraine, three Ukrainian soldiers killed,"" Reuters, May 22, 2015.","""Ukraine's Donetsk police chief says rebels shell coke plant to extort money,"" Interfax-Ukraine, May 24, 2015.","""Kyiv again accuses militants of marring Minsk deal,"" Interfax-Ukraine, May 21, 2015.",
1372,201505210021,2015,5,21,0,Ukraine,Opytne,48.363186,37.891921999999994,,"05/21/2015: Assailants fired projectiles at Ukrainian soldiers in Opytne village, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,"Multiple 120 mm mortars, 122 mm artillery, and a tank were used in the attack.",0.0,0.0,0.0,-9,,"""Ukraine military says eastern towns, villages under constant militant fire,"" Interfax-Ukraine, May 21, 2015.","""Kyiv again accuses militants of marring Minsk deal,"" Interfax-Ukraine, May 21, 2015.","""Three soldiers killed in eastern Ukraine clashes,"" Turkish Weekly, May 23, 2015.",
1373,201505210027,2015,5,21,0,Ukraine,Vodyane,48.098675,37.663422,,"05/21/2015: Assailants fired projectiles at Ukrainian soldiers in Vodyane town, Donetsk oblast, Ukraine. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Donetsk People's Republic.",1,1,0,Insurgency/Guerilla Action,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,0.0,0.0,0.0,-9,,"""Kyiv again accuses militants of marring Minsk deal,"" Interfax-Ukraine, May 21, 2015.","""Three soldiers killed in eastern Ukraine clashes,"" Turkish Weekly, May 23, 2015.",,
